id,name,type,visible,gender,password,password_tip,rating,reviews,location_type,address,road_address,location_tip,city,longitude,latitude,modified_at,created_at,paper,towel,soap,powder_room,hand_dry,vending,diaper,bell,mon,tue,wed,thu,fri,sat,sun,urinal,child_urinal,disable_urinal,seat,child_seat,disable_seat,washbasin
4214,약수동공영주차장 화장실,0,True,True,False,,0,0,기타,서울 중구 신당동 349-234,서울 중구 동호로8다길 22,,서울특별시,127.01333136365,37.5522409413734,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4215,고척교 입구,0,True,True,False,,0,0,공공용시설,서울 구로구 구로동 621-9,서울 구로구 안양천동자전거길 701,,서울특별시,126.871689352368,37.499659533699,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 3]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]"
4216,효성요양병원 화장실,0,True,True,False,,0,0,기타,서울 강북구 미아동 734-108,서울 강북구 삼양로 204,,서울특별시,127.020454038954,37.6220309133259,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4217,동대입구역(3) 화장실,0,True,True,False,,0,0,교통시설,서울 중구 장충동2가 199-3,서울 중구 동호로 지하 256,,서울특별시,127.005460196954,37.559030224347,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","{'open': '05:00', 'close': '23:59'}","[0, 4, 0]","[0, 1, 0]","[0, 0, 0]","[0, 4, 8]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4218,성림빌딩,0,True,True,False,,0,0,상업시설,서울 영등포구 대림동 784,서울 영등포구 대림로 251,,서울특별시,126.896021583773,37.5030089776784,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 9, 0]","[0, 0, 0]","[0, 0, 0]","[0, 6, 6]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4219,해밀톤호텔 쇼핑몰 화장실,0,True,True,False,,0,0,상업시설,서울 용산구 이태원동 108-9,서울 용산구 이태원로 179,,서울특별시,126.993735204809,37.5348143960679,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","{'open': '10:00', 'close': '19:30'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4220,㈜안국에너지 삼원주유소 공중화장실,0,True,True,False,,0,0,주유소·충전소,서울 동대문구 휘경동 275-6,서울 동대문구 망우로 90,,서울특별시,127.063235322657,37.5901831438414,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4221,"중랑구민체육센터(남자, 여자, 장애인)",0,True,True,False,,0,0,관광·체육시설,서울 중랑구 묵동 22,서울 중랑구 신내로15길 197,,서울특별시,127.086939763858,37.6152187439257,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","[0, 9, 0]","[0, 0, 0]","[0, 0, 0]","[0, 6, 12]","[0, 1, 1]","[0, 1, 1]","[0, 0, 0]"
4222,고려대역 공중화장실,0,True,True,False,,0,0,교통시설,서울 성북구 종암동 29-18,서울 성북구 종암로 지하 1,,서울특별시,127.036284948669,37.590649686622,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 3, 0]","[0, 1, 0]","[0, 0, 0]","[0, 4, 7]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4223,맥도날드(명지대점) 개방화장실,0,True,True,False,,0,0,상업시설,서울 서대문구 남가좌동 324-3,서울 서대문구 거북골로 25,,서울특별시,126.924742590294,37.5799351352079,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","{'open': '09:00', 'close': '02:00'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4224,성수1가제1동주민센터,0,True,True,False,,0,0,공공용시설,서울 성동구 성수동1가 27-23,서울 성동구 뚝섬로3길 18,,서울특별시,127.049688457046,37.5420323828235,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 1, 0]","[0, 4, 6]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4225,안암역 공중화장실 지하1층,0,True,True,False,,0,0,교통시설,서울 성북구 안암동5가 146-1,서울 성북구 고려대로 지하 89,,서울특별시,127.029213030111,37.5862804833256,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 6]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4226,오토테크 주유소,0,True,True,False,,0,0,주유소·충전소,서울 서초구 서초동 1438-1,서울 서초구 효령로 356,,서울특별시,127.023063981282,37.4864968459389,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4227,꿈나라어린이공원 공중화장실,0,True,True,False,,0,0,공공용시설,서울 성북구 보문동7가 108-2,서울 성북구 안암로3길 33,,서울특별시,127.023021562252,37.580297185008,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 5]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4228,풍납1동주민센터,0,True,True,False,,0,0,공공용시설,서울 송파구 풍납동 476,서울 송파구 천호대로152길 7,,서울특별시,127.122074149586,37.5380723743603,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","[0, 3, 0]","[0, 0, 0]","[0, 1, 0]","[0, 3, 2]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4229,등촌근린공원,0,True,True,False,,0,0,공공용시설,서울 강서구 등촌동 687-4,서울 강서구 강서로62길 35,,서울특별시,126.841391865522,37.5636817057978,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 1]","[0, 0, 1]","[0, 0, 0]"
4230,관악구민종합체육센터,0,True,True,False,,0,0,관광·체육시설,서울 관악구 봉천동 225,서울 관악구 낙성대로3길 37,,서울특별시,126.960315269279,37.4730673056648,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","{'open': '06:00', 'close': '21:00'}","[0, 12, 0]","[0, 2, 0]","[0, 4, 0]","[0, 5, 10]","[0, 3, 3]","[0, 5, 5]","[0, 0, 0]"
4231,을지입구 지하상가,0,True,True,False,,0,0,기타,서울 중구 을지로2가 9-7,서울 중구 을지로 지하 58,,서울특별시,126.983988779154,37.5661185760891,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","{'open': '06:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 4]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4232,자연체험학습장,0,True,True,False,,0,0,공공용시설,서울 서대문구 홍은동 산 11-314,서울 서대문구 연희로41가길 29-32,,서울특별시,126.93336637607,37.5906223099894,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 1]","[0, 1, 1]","[0, 0, 0]"
4233,신사1 치안센터,0,True,True,False,,0,0,공공용시설,서울 은평구 신사동 29-10,서울 은평구 은평로 28,,서울특별시,126.910982890812,37.5979002662723,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4234,1-2 신대방역 공중화장실,0,True,True,False,,0,0,공공용시설,서울 관악구 신림동 516,서울 관악구 난곡로 374,,서울특별시,126.91349984965,37.487302215951,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4235,시립서부노인전문요양센터,0,True,True,False,,0,0,공공용시설,서울 마포구 성산동 370,서울 마포구 월드컵로36길 15,,서울특별시,126.9025023151,37.5664628675331,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 2, 0]","[0, 0, 0]","[0, 1, 0]","[0, 2, 4]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4236,용헌빌딩,0,True,True,False,,0,0,기타,서울 동대문구 장안동 415-7,서울 동대문구 천호대로 393,,서울특별시,127.062743676063,37.5622313185398,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","{'open': '06:00', 'close': '23:00'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4237,서대문노인종합복지관,0,True,True,False,,0,0,공공용시설,서울 서대문구 천연동 117-3,서울 서대문구 독립문로8길 57,,서울특별시,126.959117752095,37.5680044944284,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","[0, 6, 0]","[0, 0, 0]","[0, 4, 0]","[0, 8, 8]","[0, 0, 0]","[0, 3, 3]","[0, 0, 0]"
4238,양재역 공중화장실,0,True,True,False,,0,0,교통시설,서울 서초구 서초동 1366-9,서울 서초구 남부순환로 지하 2585,,서울특별시,127.034544193436,37.4839347328908,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 6]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4239,개화산근린공원(미타사),0,True,True,False,,0,0,공공용시설,서울 강서구 개화동 산 81-24,서울 강서구 개화동로13길 56-33,,서울특별시,126.803341449943,37.5805986377485,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 5]","[0, 0, 1]","[0, 1, 1]","[0, 0, 0]"
4240,장평교,0,True,True,False,,0,0,공공용시설,서울 동대문구 장안1동 481-3,서울 동대문구 장안벚꽃로 134,,서울특별시,127.077002333978,37.5719219180539,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4241,용마폭포공원2,0,True,True,False,,0,0,공공용시설,서울 중랑구 면목동 산 1-4,서울 중랑구 용마산로 250-12,,서울특별시,127.089122137473,37.5733520089552,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 5]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4242,7번 화장실(목동인라인장),0,True,True,False,,0,0,기타,서울 양천구 목동 409-379,서울 양천구 안양천로 1026,,서울특별시,126.888002538134,37.5332041655642,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 3]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
4243,한양주유소,0,True,True,False,,0,0,기타,서울 강남구 신사동 638,서울 강남구 압구정로 302,,서울특별시,127.034160991395,37.5288083225857,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
4244,롯데마트 송파점,0,True,True,False,,0,0,상업시설,서울 송파구 문정동 150-2,서울 송파구 중대로 80,,서울특별시,127.117842816756,37.4917620371568,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","{'open': '영업시간 내', 'close': '영업시간 내'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
